INT.date,SRP,TP,TSS,NO23,TKN,CHL,SIL
2/5/2013,2377.007151,4365.293208,503728.9215,250211.2791,29989.60902,1242120.278,384699.8416
2/6/2013,1488.75711,3086.981656,281306.2858,157633.1058,18224.76404,894505.3227,260845.2584
2/7/2013,1410.869914,2530.708365,141431.8004,156903.9187,15402.52379,920545.1679,250223.7896
2/8/2013,1429.778738,2351.986023,180266.5032,166211.7782,15362.97253,1125950.756,279879.1879
2/9/2013,1672.841123,2734.451836,260951.1514,160045.8574,24694.51283,1491884.751,306017.3304
2/10/2013,1995.434951,3659.116553,422462.0853,190205.2527,22057.91147,2393538.968,345514.968
2/11/2013,5369.064903,14669.10538,3300415.004,495011.7392,91372.15489,5279927.135,808479.5573
2/12/2013,22593.89978,80824.67714,23402246.04,2048473.784,370446.4369,7053753.828,2232528.01
2/13/2013,11205.89086,35994.67972,6910299.361,1210575.785,177935.9639,4159762.515,1356591.938
2/14/2013,5600.711398,15127.05904,2797581.035,733744.5759,99435.74953,2723281.689,856035.3385
2/15/2013,3740.873089,8054.944474,1311643.627,515124.258,44430.41001,2096699.03,632780.7503
2/16/2013,1824.120649,4705.464378,564710.5038,349486.1785,36153.7426,1594051.378,443705.0228
2/17/2013,1390.428546,2802.616537,289307.055,266988.3921,23258.67093,1366493.156,343364.0447
2/18/2013,1299.597383,3292.565966,673030.4158,240785.4627,23442.00878,1210557.913,270528.4349
2/19/2013,1025.723266,1919.460083,270413.8382,217211.9858,17542.88469,1191649.089,237952.7136
2/20/2013,975.3325019,1917.288606,268298.0248,209900.4548,18913.29186,1260886.124,226217.8046
2/21/2013,1293.949757,1855.137912,400909.958,197666.9105,16138.6275,1254630.842,211607.2532
2/22/2013,1604.640677,3053.658875,518430.3533,208879.9502,26646.02676,1130856.684,198850.946
2/23/2013,1186.609119,1956.571777,312971.4882,189990.7859,18189.11787,1253272.552,195990.4949
2/24/2013,936.3620952,1686.084448,287342.9546,174302.5387,14573.7168,1233720.328,174618.8772
2/25/2013,1034.087472,1879.44415,327607.1681,200723.0625,18236.11291,1633700.93,206227.7107
2/26/2013,12638.76745,90998.02945,11477765.67,578774.433,261878.9885,4784754.545,671400.2655
2/27/2013,149190.2624,813548.5697,294020593.2,4821571.348,2225983.198,18209125.83,5561660.567
2/28/2013,149603.111,620856.9914,129600938.4,7471993.895,1566751.838,22975054.96,7945369.806
3/1/2013,84253.644,313500.0774,102840991.6,5236957.815,1346915.792,16632854.35,5616909.6
3/2/2013,30135.26773,103929.276,18826097.7,2407926.116,490789.8707,8348120.604,2684186.177
3/3/2013,12079.1729,33920.47289,5651975.221,1181872.977,159481.0055,4472437.252,1374960.127
3/4/2013,5789.620914,17021.60523,3310741.134,768157.5629,109769.2966,3095381.606,918436.2443
3/5/2013,4433.207698,10036.15313,1908638.445,571107.2445,68768.78283,2742494.341,726416.9598
3/6/2013,2827.744898,8029.63739,1629475.934,515363.7459,60502.15961,2663677.788,658198.6418
3/7/2013,3608.582811,9659.227706,2065395.811,559275.8254,74428.38324,2998067.29,651943.3599
3/8/2013,3356.137503,9367.910288,2045361.93,553083.0963,68900.14375,2875195.68,591767.5472
3/9/2013,1931.452352,6751.057754,1203367.019,482863.088,62564.61544,2500057.484,460299.3923
3/10/2013,1922.15879,4920.726503,810390.6889,453629.4745,40988.96834,2511620.819,381014.5869
3/11/2013,6001.317528,43529.25622,19176292.51,1057267.76,236140.0223,6119542.358,882182.4172
3/12/2013,44901.03956,366212.8025,152935719.7,2533416.009,1006552.257,13285682.75,3311903.723
3/13/2013,26367.50288,170751.3257,55227586.7,1948073.53,555588.1878,8924202.287,2500921.308
3/14/2013,9444.939618,42044.96717,11067255.93,870717.3789,187999.6403,3934751.086,1146611.059
3/15/2013,4714.337942,13227.41927,2873798.071,574681.6913,65776.70274,2688341.471,756826.5664
3/16/2013,2416.665639,8246.650994,1408369.231,491271.0806,44240.8571,2548964.853,612104.3626
3/17/2013,2178.634287,6676.727132,854554.8026,420816.0525,40797.61926,2468566.607,482116.0286
3/18/2013,1541.977645,4900.498113,717735.4357,357425.0249,41721.64951,2228390.588,353257.5178
3/19/2013,8361.82265,36107.21522,9020172.014,989001.7824,236625.1641,6718291.991,1079107.63
3/20/2013,6326.770914,35240.11399,7841004.447,866767.6152,197094.7309,4839979.749,927662.7852
3/21/2013,3201.640974,12136.24788,2169266.109,525668.8762,79758.78603,2813563.28,574178.5879
3/22/2013,1802.021632,5672.790119,879672.7981,389679.046,49584.8696,2062241.362,429362.5549
3/23/2013,1184.929129,3131.215435,504694.0221,300253.5349,32695.46528,1705011.145,302934.37
3/24/2013,563.8600535,1939.128477,297080.9005,230128.2495,25997.15743,1439447.616,171908.5529
3/25/2013,363.8786887,1682.938935,282300.119,204530.1463,21465.81031,1403965.274,115683.0998
3/26/2013,901.8329387,1513.420794,276422.1616,179329.9982,27288.22082,1788117.034,105213.8428
3/27/2013,1606.892579,11233.77154,3606243.336,661576.4941,101292.1385,4386382.444,411132.876
3/28/2013,4722.737892,21846.5723,4873646.57,760016.7602,202061.2461,5004225.581,548900.9935
3/29/2013,1695.628222,8560.353385,2035473.223,546711.6448,84082.60672,3247384.958,375093.5157
3/30/2013,1240.6905,4215.166441,869994.4471,397657.2114,56403.69886,2489334.143,186898.8893
3/31/2013,501.6110617,4188.778087,617672.1354,291846.4359,48415.2391,2052045.252,35177.91861
4/1/2013,443.4816199,2085.141652,374481.3261,251500.7608,37445.02046,1878961.6,17894.87238
4/2/2013,131.9775136,1872.125471,148572.4639,179880.463,32965.05006,1573954.051,5376.861665
4/3/2013,85.94757436,1489.757956,226254.9431,142427.4089,29631.44945,1321955.548,4911.289963
4/4/2013,121.9779985,1125.682672,162474.6941,116053.3529,25158.83347,1108257.244,6273.154211
4/5/2013,132.9962309,1012.068879,154713.5423,105423.8416,22077.37434,1044506.984,973.1431532
4/6/2013,154.4965287,778.5413309,141006.8612,93000.8516,21990.00592,954243.2656,4846.94992
4/7/2013,213.3051154,853.2204616,83000.62166,77288.47688,17493.78966,905854.1914,3601.255195
4/8/2013,155.3395024,1015.476519,87244.87814,70657.28224,19279.85139,876114.7937,3461.851768
4/9/2013,52.72309095,941.1071734,79495.87653,65903.86368,20137.58459,867294.8461,1845.308183
4/10/2013,2979.74825,239016.5584,247045884.8,364191.4528,814770.1369,3905083.177,181671.2608
4/11/2013,346009.4332,1861300.854,811028286.8,5504350.269,6749487.976,23141564.61,7231105.965
4/12/2013,517520.3289,2128965.561,686684242.8,11020138.77,7895881.589,35400130.06,15012438.45
4/13/2013,295393.4787,1206916.147,321410685.8,7805162.128,4628608.409,23808198.94,11713879.33
4/14/2013,159010.1615,502081.9951,96432061.42,4656521.265,1989491.539,13816577.47,7099521.641
4/15/2013,80380.99893,237067.9487,46313191.8,2736489.27,1064046.341,8581889.427,3984641.428
4/16/2013,35689.66025,104435.8049,29780509.84,1543446.147,498926.0564,5205586.087,2163255.23
4/17/2013,44217.54575,189671.2005,67575978,2062470.722,1321442.496,7991122.725,2930078.333
4/18/2013,40672.1115,196149.2897,48786611.62,2299468.463,737976.4529,7211267.785,3068296.235
4/19/2013,20344.32166,81165.36661,23058144.47,1325123.402,342151.1008,4774433.33,1864896.152
4/20/2013,10506.72905,35055.31509,5970584.435,815545.7919,152026.9434,3518685.473,1198655.005
4/21/2013,4768.31209,14636.64494,2198813.827,507928.8965,89084.50891,2332326.566,692441.8426
4/22/2013,2561.502225,7978.576417,1374234.336,376099.7225,64819.16204,1929510.236,449101.2461
4/23/2013,1503.117451,5423.141815,1057744.412,258244.8484,50774.91018,1642172.369,259569.1809
4/24/2013,20684.54942,138238.0977,75029035.07,1103789.185,834579.6022,6220311.972,965815.5372
4/25/2013,106107.3354,411032.0766,119644051.6,3192433.795,1706831.491,10184909.69,4183532.586
4/26/2013,51661.48023,171475.3746,36597304.65,2444385.474,976215.6137,6977767.045,3027310.734
4/27/2013,11718.64526,40017.54092,6627565.084,1015857.793,215398.1328,3609923.229,1349639.639
4/28/2013,5190.096817,25478.6571,4468054.087,785886.8192,147888.2701,3096364.578,937756.1295
4/29/2013,14864.03933,49535.7567,12686602.48,1105487.048,272074.0257,5515014.035,1406080.155
4/30/2013,16833.49997,69929.58444,23186886.21,1459071.329,353201.1011,5165969.301,1786669.383
5/1/2013,8532.204616,26353.50297,6577504.062,820192.5728,153992.5317,3110126.199,1041754.66
5/2/2013,5678.544978,12068.04743,2355092.218,506785.0735,80939.77433,2151102.111,634392.8258
5/3/2013,3568.727729,7130.59252,1257221.601,339715.428,53400.52011,1688282.733,341088.0156
5/4/2013,2235.01225,4954.183326,825547.0942,246583.2155,39954.36257,1418697.952,212804.6928
5/5/2013,1895.350439,3814.158185,440096.6188,184374.4363,29833.00357,1177556.832,154349.0828
5/6/2013,1297.416971,2888.439006,441390.2468,151828.2041,28121.2814,1040843.176,99455.40898
5/7/2013,1266.140561,2663.874383,303656.7836,124480.1113,24166.92447,953161.9954,81089.9011
5/8/2013,798.6744028,2339.975882,247266.7927,112094.653,21683.30944,928283.8453,63053.24233
5/9/2013,616.8601641,2287.127685,377391.885,74339.55824,21862.15689,800336.5206,32582.87021
5/10/2013,209.4000322,2028.02497,315964.5692,62820.00967,19273.40845,734334.3596,20366.3045
5/11/2013,841.64819,2680.325774,350548.6292,108335.2286,38638.12614,1178307.466,83733.20454
5/12/2013,4729.958275,10476.16753,1792302.89,214541.874,76331.74044,1806668.413,246534.9605
5/13/2013,3231.853986,7858.671597,1441203.563,274051.0523,65745.42633,1231182.471,221245.7491
5/14/2013,1961.969192,3795.338723,420487.9183,212684.0553,38784.33888,936469.3286,176412.3559
5/15/2013,1081.976124,2547.088268,386078.5057,166434.2876,27110.70485,833703.9819,114021.2799
5/16/2013,1068.616628,1893.884916,242446.3652,101571.4815,20301.07085,727399.9327,53430.83142
5/17/2013,763.7341849,1653.914427,273553.3999,88006.45574,18885.98309,743502.8158,35910.68022
5/18/2013,551.7605509,1328.389553,165905.0281,63712.72777,13685.74378,601731.3178,19363.67216
5/19/2013,520.403716,1257.642314,175804.0655,54114.44438,14290.36146,548686.5266,16404.03018
5/20/2013,726.8041916,1417.863915,203772.0657,47063.55011,14618.89185,527826.6506,16263.73314
5/21/2013,1086.953541,1732.069707,200540.4083,36623.78236,12934.24314,492237.0749,22343.86722
5/22/2013,1172.293459,1806.954369,114433.0204,30699.13672,11969.48206,469235.5094,29108.50787
5/23/2013,1318.059401,2077.647228,181187.4595,29087.06119,12534.0302,480352.0391,38727.34433
5/24/2013,942.7603551,2047.675491,198281.3579,24511.76923,15144.50234,556228.6095,26585.84201
5/25/2013,1098.963682,2109.459805,164742.3231,23591.34917,16191.52931,581919.9462,26736.86239
5/26/2013,828.6997563,1818.678554,180975.6735,19559.37313,14034.70809,523299.0179,21103.53417
5/27/2013,726.1488763,1595.096904,154611.477,20052.64679,11918.66534,460805.7723,17318.19496
5/28/2013,1011.639946,1813.316884,156361.9968,25768.1873,11692.71264,483551.169,17655.98019
5/29/2013,989.3711419,2021.689263,127137.373,22905.05538,11108.95186,488323.0556,22268.80384
5/30/2013,1056.892443,2287.074069,143243.2407,18186.78554,11833.42074,519867.549,26422.31107
5/31/2013,555.1741477,2287.127685,204085.8127,13286.21892,14122.93437,483997.9749,18980.31274
6/1/2013,17395.93918,187434.3415,107903605.2,1560112.006,713233.5063,4657325.515,604715.9809
6/2/2013,49281.13693,280303.8322,123123275.1,6798574.067,1435960.386,8247202.055,2840422.27
6/3/2013,49633.60718,245649.2572,99825641.25,6954953.138,1184606.982,7976132.389,3115280.104
6/4/2013,17019.99673,56167.42793,19346878.22,2464518.546,234126.864,3366592.76,1282854.079
6/5/2013,6370.656185,14774.13603,4054893.159,840157.6456,74228.51804,1395187.028,501163.3622
6/6/2013,3568.406029,7806.127229,1805219.511,479803.3615,41155.23373,959989.1889,321653.7481
6/7/2013,2789.140872,5147.203455,1003125.613,340680.5287,36287.78436,852505.5723,269906.4812
6/8/2013,2100.05901,4016.909746,782436.0482,248014.7815,26354.64679,738301.9956,226959.5024
6/9/2013,1731.569285,3155.85231,453684.6103,172259.7423,18957.54351,621301.4143,166652.3288
6/10/2013,1507.189341,2910.874617,514032.3836,143346.0418,18581.81553,594793.9122,154121.8075
6/11/2013,1661.527999,2815.019867,370241.7403,115140.9753,15438.88485,591320.7414,165736.3768
6/12/2013,1529.604102,2460.577718,291285.3371,93097.36166,14162.77158,590373.513,155231.0775
6/13/2013,2897.759376,10584.35412,3445373.866,187335.2697,75712.16072,1527748.368,354643.2117
6/14/2013,27715.90338,258085.011,138361812.2,5167446.739,982577.3993,4785082.203,2545044.876
6/15/2013,14195.82628,68483.27389,24647866.3,2749008.77,294872.8307,2684320.219,1432825.953
6/16/2013,5362.694941,21090.80914,6667458.353,1022229.84,82203.41278,1301098.651,639923.6866
6/17/2013,4439.999147,13430.0904,4131363.534,637163.0222,65953.19105,1090921.177,493041.3254
6/18/2013,3876.496538,8964.140773,2756308.506,426098.787,45923.37008,990065.1803,400008.3038
6/19/2013,2753.783636,5744.725862,1497862.299,278710.3438,31189.29466,731075.6556,274986.3659
6/20/2013,2109.281083,4400.215554,1147298.782,213480.2633,23889.6725,559972.8426,210627.8547
6/21/2013,1640.551953,3422.389875,892343.4972,166040.2048,18580.85639,435534.4331,163821.6648
6/22/2013,992.5702718,2103.74069,439378.2443,65794.84305,11546.57138,408040.9795,108222.6335
6/23/2013,860.6463749,1824.129586,380979.8701,57049.95885,10011.9005,353807.6847,93838.61257
6/24/2013,772.6971104,1637.722183,342047.6206,51220.03605,8988.786584,317652.1549,84249.2653
6/25/2013,434.6974168,1509.622944,247130.1059,33912.56443,10083.33582,305213.0799,42031.02683
6/26/2013,40.21252699,1113.663595,220096.5644,21893.48692,11107.59357,333987.377,6143.580513
6/27/2013,46.35163945,1241.986236,262267.084,15925.94791,12921.41087,348231.5476,950.8028605
6/28/2013,71.09574772,1792.433178,473497.6798,13808.98177,14469.35189,423840.0345,2597.729244
6/29/2013,451.7162518,4915.481002,1385138.096,13421.60109,32298.4336,956830.2715,11978.41818
6/30/2013,810.8275221,4627.836329,962341.3536,24955.89425,26391.09721,928435.7593,62915.62612
7/1/2013,2040.182557,5769.101355,1611499.594,75018.70314,29362.48349,967904.3546,180289.5137
7/2/2013,2626.408222,6224.017482,1497710.385,164643.7876,30524.87052,910912.0337,215834.6323
7/3/2013,1385.393044,3132.993723,691519.8587,92700.59806,17163.93524,566844.7166,132093.2363
7/4/2013,1563.525602,5493.317143,2316199.555,155513.4588,27528.11982,702048.1685,177330.0951
7/5/2013,2572.574074,7561.250812,1649300.71,207094.514,46973.63788,1260975.485,343316.6832
7/6/2013,1815.818997,4695.393374,731503.3977,108949.1398,29319.04279,803535.6505,207889.8284
7/7/2013,27531.40235,92843.06955,32880234.4,1959276.442,394643.7442,5510694.912,1840822.252
7/8/2013,15139.79301,47137.23584,15843396.96,1182112.018,188711.2903,3518774.834,1325203.827
7/9/2013,113981.9014,442232.4997,222605179.7,7805448.084,1381045.98,12805813.26,6207262.262
7/10/2013,251227.0177,701366.0449,202528068.8,13780118.11,2659557.047,16039436.6,13170734.5
7/11/2013,241228.6942,527639.29,73093845.64,7756549.651,2265494.239,11634824.48,14155703.11
7/12/2013,208548.4203,397617.8925,49549187.68,6523901.657,1741201.525,10357853.34,12182072.29
7/13/2013,145004.5851,253051.1771,23828817.55,4119907.432,1165186.565,7775315.497,8633629.545
7/14/2013,87198.9882,157619.3442,11340234.65,1995971.118,944343.835,5426546.476,5688517.685
7/15/2013,46076.70491,79835.12132,5881248.88,961109.1822,430748.6956,3185576.814,3162745.035
7/16/2013,18905.24936,32646.13791,2468441.501,370419.9264,191311.9014,1752193.843,1538549.155
7/17/2013,9075.341814,18969.85748,1292085.683,173959.3918,126925.9266,1076891.473,860592.7582
7/18/2013,5515.675308,12545.33439,1296749.086,86692.84653,84456.42237,766415.02,600567.8354
7/19/2013,4457.156492,8558.834245,627602.2705,57879.23052,57783.5247,592464.5644,448905.843
7/20/2013,5797.037891,17300.17975,6442668.778,75588.82741,78839.71532,664954.3464,480813.1428
7/21/2013,10502.24312,20376.8938,1582883.466,108835.6511,89404.11808,1406124.836,842086.0597
7/22/2013,9128.029161,17202.91905,1849085.659,165246.6776,90476.25553,1492152.835,746816.328
7/23/2013,5588.611896,10030.57699,925478.262,135841.4906,50684.88774,1058840.516,574356.4167
7/24/2013,3416.563527,6063.995454,467348.6483,93105.40417,43804.06863,866285.0648,447715.5522
7/25/2013,2235.441184,4025.649269,438956.5489,64311.44761,28442.35609,708044.3031,324339.9449
7/26/2013,1397.930416,2606.075577,234963.4037,43974.6323,20774.54208,527695.5876,230982.5423
7/27/2013,13142.30275,40891.09105,15848465.97,183275.2939,162337.48,1398547.008,766928.8468
7/28/2013,19473.31832,51996.4059,10664217.39,327088.6946,219459.0618,3242738.177,1561693.698
7/29/2013,13201.50453,28859.99446,4443135.724,203529.0033,116527.3246,2017864.605,934351.4689
7/30/2013,4801.929762,8184.750511,940696.4695,120440.9864,56235.46752,1005420.408,490142.449
7/31/2013,2296.975286,4174.864552,463297.9958,73579.98828,29550.36312,627029.4653,307436.3858
8/1/2013,1729.782061,2819.747073,298513.8516,55636.26512,20598.0627,543718.0455,230637.6082
8/2/2013,1570.031096,2641.024731,253939.4271,46941.42318,17457.19626,535496.8178,196196.9192
8/3/2013,11003.7261,27929.2085,6883474.031,182013.812,125596.7387,2039996.388,873305.8742
8/4/2013,18971.06386,51024.73721,10493055.01,295276.1177,191938.0105,3217314.924,1449925.214
8/5/2013,8067.705249,18370.33339,2406584.507,152414.4134,80134.8089,1340953.733,704672.4082
8/6/2013,3591.282488,6276.46951,1038327.481,77783.53777,37373.33493,781972.7999,395951.3066
8/7/2013,1945.893117,3520.222485,247954.1231,56147.41102,22805.75724,594501.9991,244406.3774
8/8/2013,2199.464376,3856.166872,252031.9057,54276.1881,22148.09477,667796.0316,259445.8625
8/9/2013,1854.253236,3295.595309,319762.5083,48215.71348,20201.87101,638601.737,231332.8381
8/10/2013,3701.482685,7323.514352,1047398.086,52344.19958,40491.97725,1163723.723,395853.0093
8/11/2013,1922.605596,4115.305332,489306.0285,40078.48524,22086.73045,659262.0398,210557.2594
8/12/2013,1378.145853,3162.116528,881007.8539,29646.46212,15217.6534,437440.8048,126774.9062
8/13/2013,4924.814777,8709.179948,983324.5629,101194.8242,44310.48285,1230400.561,416665.6729
8/14/2013,15247.5179,32319.25475,6561810.453,105446.1819,101291.6023,1434068.074,531448.7567
8/15/2013,4730.646356,10482.63728,1290456.987,68881.3779,37575.97926,387952.5882,266816.3719
8/16/2013,2260.909118,4776.283106,454703.9532,41660.17797,19654.59639,256716.7723,164614.0005
8/17/2013,1402.898897,2596.621165,177281.1252,29882.37561,13064.88917,209176.6293,109621.1358
8/18/2013,704.0945393,1824.6032,192640.7914,18653.25085,11873.7137,199668.6007,73168.03328
8/19/2013,476.6524866,1515.073975,154503.4989,13807.79029,11088.60134,185364.8559,52507.43265
8/20/2013,382.3228344,1253.058086,107040.3852,4804.056558,12091.20985,177149.5856,32727.6353
8/21/2013,208.4885483,1070.421724,148631.5763,3519.936529,10964.15102,166068.8004,20939.10961
8/22/2013,127.8445594,936.9769001,139795.9637,4206.498407,9824.235789,155887.8821,15753.74894
8/23/2013,165.4253999,763.5018458,108942.1696,7475.955574,7212.7065,162244.1422,19246.60903
8/24/2013,244.1704639,636.9664276,95297.25497,8492.885701,5378.11987,138009.3926,21444.5364
8/25/2013,246.3338979,672.7100024,60425.62981,10245.07954,5306.348552,155936.1372,24934.71565
8/26/2013,440.3289578,776.453854,89946.80847,7828.664116,5176.537153,180353.1836,27761.03077
8/27/2013,392.6476241,633.9692539,77736.22997,7532.968001,3953.808249,159325.6064,27332.00779
8/28/2013,410.4894755,664.6326461,114267.9167,8299.865571,3706.629888,149268.9002,27215.83827
8/29/2013,395.3963738,597.1292175,96416.77172,7665.848063,3498.62389,137178.3338,25994.71787
8/30/2013,301.1114021,457.7079184,65068.8729,6877.235728,2883.327547,114310.8101,19377.07634
8/31/2013,324.8528781,524.9664974,108140.9752,8333.644094,3403.523945,121554.4266,20382.92568
9/1/2013,271.7169385,426.3224878,53769.40303,7961.7229,2625.979884,104613.3358,17173.25114
9/2/2013,230.7662882,304.1139375,37570.72482,7291.871561,2583.896134,97796.86565,15613.18381
9/3/2013,334.6575858,578.9263469,76020.44186,10415.04449,4118.790418,163262.8596,21330.51154
9/4/2013,357.489365,550.5899196,56110.62997,5798.646392,3458.357746,142995.746,21280.46928
9/5/2013,286.9065504,470.8332872,55973.121,4550.270832,2774.707256,118786.0175,17770.00504
9/6/2013,236.4585948,397.3176389,36877.46085,4451.973544,2615.324458,108779.3536,14405.91439
9/7/2013,229.4222962,361.5016816,35067.27876,4523.819926,2449.729272,103805.5108,12036.5923
9/8/2013,163.1252434,355.0837622,45157.6491,4463.233052,2468.207375,100323.9996,10782.85507
9/9/2013,157.1043856,341.5532895,44704.48966,5241.032685,2615.705733,106339.7936,10266.85388
9/10/2013,181.0662857,337.1579113,32792.09598,4664.385048,2245.515762,101735.0125,9769.499391
9/11/2013,165.0831466,338.0104169,38514.64687,4421.233301,2168.543624,108034.975,9092.052353
9/12/2013,216.9626681,458.0322994,63669.67356,5685.604511,2901.022846,144641.7788,10779.90615
9/13/2013,215.9287594,562.1979357,65807.92553,7551.912569,3725.0508,177330.0951,13089.98179
9/14/2013,215.1924233,462.5870383,54733.50283,6082.636194,3299.446776,153854.9155,11449.66813
9/15/2013,426.0633404,683.4253004,51094.96883,6711.113311,3707.736179,221035.7503,16254.43958
9/16/2013,342.7834949,643.7179619,61070.9804,5068.148606,4227.172412,203567.1307,14363.25933
9/17/2013,283.8512919,495.194036,45772.00447,3878.364187,3939.069018,176493.6746,11859.92527
9/18/2013,193.3731062,400.378259,32129.21928,4493.526489,3778.601375,157525.8724,9239.498286
9/19/2013,161.8366553,372.7433169,46011.62377,3774.615867,3265.042725,145794.5379,7832.327924
9/20/2013,145.4889227,646.6174341,419468.9328,3884.530108,4017.472722,137044.292,7503.657537
9/21/2013,557.1669018,1588.573539,559129.9433,10754.61694,11664.87217,322638.5082,24424.64209
9/22/2013,2315.830493,3394.384084,208539.4842,25242.74361,14160.7967,797441.2186,64827.95518
9/23/2013,2105.593445,3473.760634,341969.7125,14344.85093,16007.84445,717242.5463,88808.32332
9/24/2013,1416.928601,1971.861474,100257.8723,16894.62301,7161.100424,419282.6148,52903.60051
9/25/2013,688.9299486,987.196091,44779.63615,5997.743082,4649.061394,261793.3805,33473.89044
9/26/2013,454.2701941,713.7616308,53942.18285,5125.756774,3216.412376,225533.2981,23001.83352
9/27/2013,328.1342203,554.5468322,46239.58054,4867.324267,2870.627537,199068.0936,16844.22331
9/28/2013,282.2410036,467.7279865,37487.42055,4912.898465,2755.734986,177967.2403,14337.64246
9/29/2013,229.6796564,403.5407509,42428.96999,4483.786121,2887.466756,153272.2807,11529.73574
9/30/2013,224.8848338,386.4408951,39661.26091,4933.928127,2628.3697,145911.8989,10484.59727
10/1/2013,224.2831353,351.3028911,20372.45881,5063.025232,2518.63299,146561.2567,9681.925444
10/2/2013,209.7396047,328.8401735,30700.36097,4860.354096,2550.153356,137491.0978,7662.720422
10/3/2013,225.2330445,337.3723781,44764.11322,5058.199729,2668.91614,150314.4259,7635.018458
10/4/2013,306.8037087,730.0561935,300416.7263,5589.541252,4149.61332,177933.7299,10930.65845
10/5/2013,466.6797799,822.6142605,113982.4346,8476.80069,5277.492043,257949.9565,16725.73039
10/6/2013,788.004679,1581.317411,371224.5165,8927.180993,8629.447443,416440.9295,32813.42203
10/7/2013,67179.0476,172342.8482,42545818.66,702914.9718,440383.4681,8854798.444,1978456.328
10/8/2013,138310.1228,291262.6096,49237167.66,2061657.536,756950.0039,9048473.889,4330907.029
10/9/2013,37708.09081,74615.19277,9308898.852,782504.4989,278480.06,3776090.326,1743691.127
10/10/2013,7784.501825,15164.30478,1680869.152,245795.05,68340.54622,1368834.419,626092.9603
10/11/2013,2967.434281,6936.285589,250210.6714,138431.1774,36069.4214,887284.9401,395044.2907
10/12/2013,2231.151848,4050.831247,266511.4716,79483.18724,21864.26582,628709.4554,256850.8141
10/13/2013,1405.56186,2426.745579,185302.7737,53162.74791,15562.5339,478082.2654,183583.5899
10/14/2013,1275.934545,2204.718813,147327.8326,42836.17098,13681.8387,450094.3466,158762.631
10/15/2013,1166.985406,1936.063389,144199.7627,31612.40789,10175.73528,424644.2851,135414.3442
10/16/2013,945.3160846,1667.693919,123659.7937,26057.71749,8855.280994,387970.4604,118707.3797
10/17/2013,1047.384414,1728.834833,89909.16954,24395.59971,10008.70137,439120.7948,126531.8438
10/18/2013,1737.967544,3006.914046,115292.8536,32227.21274,18052.994,825822.3266,248897.6699
10/19/2013,1824.397669,3104.585806,145770.4104,24619.00264,18085.89678,764484.8187,203430.706
10/20/2013,1614.667001,2653.758698,132558.0484,21647.7437,14193.27949,776771.9798,180567.6504
10/21/2013,2963.463666,5875.562531,399543.9593,52363.56117,29961.37387,1422519.632,336296.7675
10/22/2013,2860.227684,4690.773402,168059.5975,42811.14985,26011.46415,1443030.999,293404.0011
10/23/2013,2883.693927,5369.006818,317813.0407,68346.10449,29999.18854,1418090.296,293120.7262
10/24/2013,2533.710901,4324.294303,180176.5701,69712.4368,27202.00516,1408403.545,297604.8698
10/25/2013,1593.068405,3670.983717,227709.4034,69564.99086,49755.53156,1210611.529,245133.7773
10/26/2013,1378.619467,2791.642985,88556.02694,61681.54835,41051.40499,1068983.009,183078.6993
10/27/2013,1130.642217,2155.757828,77607.2818,57716.59319,28670.93303,736532.6444,144937.5642
10/28/2013,992.8026109,2005.264679,61632.39971,54194.57156,22322.65884,901058.4752,120119.2862
10/29/2013,825.2682873,1431.208516,52952.85639,46281.93773,13678.26425,691440.9975,90147.5494
10/30/2013,531.4755651,1136.137929,75680.37793,36244.891,11183.63992,641255.7638,66390.88207
10/31/2013,477.9214153,960.8559922,63718.95624,26903.96778,10059.74448,586539.9187,40105.29359
11/1/2013,44614.81573,78855.15693,7441597.991,414063.9224,241838.4948,6319622.02,827555.9333
11/2/2013,269724.4823,407587.1439,46944907.67,2185684.884,1218750.426,14524228.58,4025107.145
11/3/2013,151299.6328,251954.7155,14395463.6,1837690.143,670771.3118,12430585.71,3703238.632
11/4/2013,50577.43987,85720.77571,4525485.618,977030.3642,289964.7577,6576356.664,2050275.901
11/5/2013,17620.05699,31486.22991,1536139.978,524067.524,130004.5977,3469179.384,1127219.684
11/6/2013,9072.839701,15675.07536,515532.71,325226.4078,78989.53826,2296126.355,721639.7116
11/7/2013,7998.271619,12985.42922,483471.995,297492.2747,54207.29064,2374147.594,727444.6133
11/8/2013,18520.90696,34374.41275,1893144.707,473119.7417,129402.2438,4313999.896,1312840.709
11/9/2013,14922.24324,27867.19185,1028875.035,371108.0074,101017.3529,3224061.692,999361.7208
11/10/2013,9027.511247,15647.68616,447829.1615,274735.5589,62835.55851,2257727.86,673918.1654
11/11/2013,6255.125595,11256.55864,626102.0617,218996.0816,47827.03706,1827190.206,535620.1362
11/12/2013,4815.584149,6800.599587,88832.83211,187649.5232,26917.53281,1591629.691,460306.5412
11/13/2013,3150.660426,4944.174874,163401.9771,152528.7957,21013.74406,1369156.119,382723.1725
11/14/2013,2808.889691,4234.468454,156836.7191,136025.5746,18398.03535,1306460.321,344674.973
11/15/2013,2694.802284,4031.949232,70901.60164,138226.5403,22813.53166,1402773.792,352334.119
11/16/2013,2038.292568,3053.57845,66730.91919,115426.0375,17865.94319,1320257.686,285283.7515
11/17/2013,9044.72072,30358.80172,9749882.827,146365.2579,74966.63536,1745640.69,360829.6855
